"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Mar-16-2020)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
New York - Albany,EIP,2014-15,2014,40,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,41,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,42,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,43,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,44,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,45,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,46,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,47,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,48,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,49,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,50,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,51,0-4 yr,0,0
New York - Albany,EIP,2014-15,2014,52,0-4 yr,5.6,5.6
New York - Albany,EIP,2014-15,2014,53,0-4 yr,13,7.4
New York - Albany,EIP,2014-15,2015,1,0-4 yr,14.8,1.9
New York - Albany,EIP,2014-15,2015,2,0-4 yr,20.4,5.6
New York - Albany,EIP,2014-15,2015,3,0-4 yr,20.4,0
New York - Albany,EIP,2014-15,2015,4,0-4 yr,27.8,7.4
New York - Albany,EIP,2014-15,2015,5,0-4 yr,31.5,3.7
New York - Albany,EIP,2014-15,2015,6,0-4 yr,33.3,1.9
New York - Albany,EIP,2014-15,2015,7,0-4 yr,33.3,0
New York - Albany,EIP,2014-15,2015,8,0-4 yr,35.2,1.9
New York - Albany,EIP,2014-15,2015,9,0-4 yr,37,1.9
New York - Albany,EIP,2014-15,2015,10,0-4 yr,40.7,3.7
New York - Albany,EIP,2014-15,2015,11,0-4 yr,42.6,1.9
New York - Albany,EIP,2014-15,2015,12,0-4 yr,44.4,1.9
New York - Albany,EIP,2014-15,2015,13,0-4 yr,44.4,0
New York - Albany,EIP,2014-15,2015,14,0-4 yr,44.4,0
New York - Albany,EIP,2014-15,2015,15,0-4 yr,44.4,0
New York - Albany,EIP,2014-15,2015,16,0-4 yr,46.3,1.9
New York - Albany,EIP,2014-15,2015,17,0-4 yr,48.1,1.9
New York - Albany,EIP,2014-15,2014,40,5-17 yr,0,0
New York - Albany,EIP,2014-15,2014,41,5-17 yr,0,0
New York - Albany,EIP,2014-15,2014,42,5-17 yr,0.6,0.6
New York - Albany,EIP,2014-15,2014,43,5-17 yr,0.6,0
New York - Albany,EIP,2014-15,2014,44,5-17 yr,0.6,0
New York - Albany,EIP,2014-15,2014,45,5-17 yr,0.6,0
New York - Albany,EIP,2014-15,2014,46,5-17 yr,0.6,0
New York - Albany,EIP,2014-15,2014,47,5-17 yr,0.6,0
New York - Albany,EIP,2014-15,2014,48,5-17 yr,0.6,0
New York - Albany,EIP,2014-15,2014,49,5-17 yr,1.3,0.6
New York - Albany,EIP,2014-15,2014,50,5-17 yr,2.6,1.3
New York - Albany,EIP,2014-15,2014,51,5-17 yr,3.2,0.6
New York - Albany,EIP,2014-15,2014,52,5-17 yr,5.8,2.6
New York - Albany,EIP,2014-15,2014,53,5-17 yr,5.8,0
New York - Albany,EIP,2014-15,2015,1,5-17 yr,7.1,1.3
New York - Albany,EIP,2014-15,2015,2,5-17 yr,10.3,3.2
New York - Albany,EIP,2014-15,2015,3,5-17 yr,10.9,0.6
New York - Albany,EIP,2014-15,2015,4,5-17 yr,11.6,0.6
New York - Albany,EIP,2014-15,2015,5,5-17 yr,12.9,1.3
New York - Albany,EIP,2014-15,2015,6,5-17 yr,12.9,0
New York - Albany,EIP,2014-15,2015,7,5-17 yr,14.8,1.9
New York - Albany,EIP,2014-15,2015,8,5-17 yr,15.4,0.6
New York - Albany,EIP,2014-15,2015,9,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,10,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,11,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,12,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,13,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,14,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,15,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,16,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2015,17,5-17 yr,15.4,0
New York - Albany,EIP,2014-15,2014,40,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,41,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,42,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,43,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,44,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,45,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,46,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,47,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,48,18-49 yr,0,0
New York - Albany,EIP,2014-15,2014,49,18-49 yr,0.2,0.2
New York - Albany,EIP,2014-15,2014,50,18-49 yr,0.2,0
New York - Albany,EIP,2014-15,2014,51,18-49 yr,1.1,0.9
New York - Albany,EIP,2014-15,2014,52,18-49 yr,3,1.8
New York - Albany,EIP,2014-15,2014,53,18-49 yr,3.9,0.9
New York - Albany,EIP,2014-15,2015,1,18-49 yr,5.9,2.1
New York - Albany,EIP,2014-15,2015,2,18-49 yr,7.8,1.8
New York - Albany,EIP,2014-15,2015,3,18-49 yr,9.2,1.4
New York - Albany,EIP,2014-15,2015,4,18-49 yr,11.2,2.1
New York - Albany,EIP,2014-15,2015,5,18-49 yr,12.4,1.1
New York - Albany,EIP,2014-15,2015,6,18-49 yr,13.3,0.9
New York - Albany,EIP,2014-15,2015,7,18-49 yr,13.5,0.2
New York - Albany,EIP,2014-15,2015,8,18-49 yr,13.7,0.2
New York - Albany,EIP,2014-15,2015,9,18-49 yr,14.2,0.5
New York - Albany,EIP,2014-15,2015,10,18-49 yr,14.2,0
New York - Albany,EIP,2014-15,2015,11,18-49 yr,14.6,0.5
New York - Albany,EIP,2014-15,2015,12,18-49 yr,15.1,0.5
New York - Albany,EIP,2014-15,2015,13,18-49 yr,15.1,0
New York - Albany,EIP,2014-15,2015,14,18-49 yr,15.6,0.5
New York - Albany,EIP,2014-15,2015,15,18-49 yr,16.5,0.9
New York - Albany,EIP,2014-15,2015,16,18-49 yr,16.9,0.5
New York - Albany,EIP,2014-15,2015,17,18-49 yr,17.4,0.5
New York - Albany,EIP,2014-15,2014,40,50-64 yr,0,0
New York - Albany,EIP,2014-15,2014,41,50-64 yr,0,0
New York - Albany,EIP,2014-15,2014,42,50-64 yr,0,0
New York - Albany,EIP,2014-15,2014,43,50-64 yr,0,0
New York - Albany,EIP,2014-15,2014,44,50-64 yr,0.4,0.4
New York - Albany,EIP,2014-15,2014,45,50-64 yr,0.9,0.4
New York - Albany,EIP,2014-15,2014,46,50-64 yr,0.9,0
New York - Albany,EIP,2014-15,2014,47,50-64 yr,0.9,0
New York - Albany,EIP,2014-15,2014,48,50-64 yr,2.2,1.3
New York - Albany,EIP,2014-15,2014,49,50-64 yr,2.2,0
New York - Albany,EIP,2014-15,2014,50,50-64 yr,3.1,0.9
New York - Albany,EIP,2014-15,2014,51,50-64 yr,4.5,1.3
New York - Albany,EIP,2014-15,2014,52,50-64 yr,11.6,7.1
New York - Albany,EIP,2014-15,2014,53,50-64 yr,22.3,10.7
New York - Albany,EIP,2014-15,2015,1,50-64 yr,31.6,9.4
New York - Albany,EIP,2014-15,2015,2,50-64 yr,38.3,6.7
New York - Albany,EIP,2014-15,2015,3,50-64 yr,43.2,4.9
New York - Albany,EIP,2014-15,2015,4,50-64 yr,49,5.8
New York - Albany,EIP,2014-15,2015,5,50-64 yr,55.2,6.2
New York - Albany,EIP,2014-15,2015,6,50-64 yr,60.6,5.3
New York - Albany,EIP,2014-15,2015,7,50-64 yr,64.6,4
New York - Albany,EIP,2014-15,2015,8,50-64 yr,65.9,1.3
New York - Albany,EIP,2014-15,2015,9,50-64 yr,68.1,2.2
New York - Albany,EIP,2014-15,2015,10,50-64 yr,69.5,1.3
New York - Albany,EIP,2014-15,2015,11,50-64 yr,72.6,3.1
New York - Albany,EIP,2014-15,2015,12,50-64 yr,72.6,0
New York - Albany,EIP,2014-15,2015,13,50-64 yr,74.8,2.2
New York - Albany,EIP,2014-15,2015,14,50-64 yr,77.9,3.1
New York - Albany,EIP,2014-15,2015,15,50-64 yr,78.8,0.9
New York - Albany,EIP,2014-15,2015,16,50-64 yr,79.3,0.4
New York - Albany,EIP,2014-15,2015,17,50-64 yr,79.7,0.4
New York - Albany,EIP,2014-15,2014,40,65+ yr,0,0
New York - Albany,EIP,2014-15,2014,41,65+ yr,0,0
New York - Albany,EIP,2014-15,2014,42,65+ yr,0.6,0.6
New York - Albany,EIP,2014-15,2014,43,65+ yr,0.6,0
New York - Albany,EIP,2014-15,2014,44,65+ yr,1.2,0.6
New York - Albany,EIP,2014-15,2014,45,65+ yr,1.8,0.6
New York - Albany,EIP,2014-15,2014,46,65+ yr,2.4,0.6
New York - Albany,EIP,2014-15,2014,47,65+ yr,3.6,1.2
New York - Albany,EIP,2014-15,2014,48,65+ yr,7.1,3.6
New York - Albany,EIP,2014-15,2014,49,65+ yr,10.1,3
New York - Albany,EIP,2014-15,2014,50,65+ yr,18.4,8.3
New York - Albany,EIP,2014-15,2014,51,65+ yr,30.8,12.4
New York - Albany,EIP,2014-15,2014,52,65+ yr,73.5,42.7
New York - Albany,EIP,2014-15,2014,53,65+ yr,132.1,58.7
New York - Albany,EIP,2014-15,2015,1,65+ yr,188.4,56.3
New York - Albany,EIP,2014-15,2015,2,65+ yr,229.3,40.9
New York - Albany,EIP,2014-15,2015,3,65+ yr,264.3,35
New York - Albany,EIP,2014-15,2015,4,65+ yr,295.1,30.8
New York - Albany,EIP,2014-15,2015,5,65+ yr,325.9,30.8
New York - Albany,EIP,2014-15,2015,6,65+ yr,340.1,14.2
New York - Albany,EIP,2014-15,2015,7,65+ yr,349.6,9.5
New York - Albany,EIP,2014-15,2015,8,65+ yr,357.9,8.3
New York - Albany,EIP,2014-15,2015,9,65+ yr,364.4,6.5
New York - Albany,EIP,2014-15,2015,10,65+ yr,372.1,7.7
New York - Albany,EIP,2014-15,2015,11,65+ yr,377.5,5.3
New York - Albany,EIP,2014-15,2015,12,65+ yr,379.2,1.8
New York - Albany,EIP,2014-15,2015,13,65+ yr,383.4,4.1
New York - Albany,EIP,2014-15,2015,14,65+ yr,387.5,4.1
New York - Albany,EIP,2014-15,2015,15,65+ yr,391.7,4.1
New York - Albany,EIP,2014-15,2015,16,65+ yr,392.9,1.2
New York - Albany,EIP,2014-15,2015,17,65+ yr,393.5,0.6
New York - Albany,EIP,2014-15,2014,40,Overall,0,0
New York - Albany,EIP,2014-15,2014,41,Overall,0,0
New York - Albany,EIP,2014-15,2014,42,Overall,0.2,0.2
New York - Albany,EIP,2014-15,2014,43,Overall,0.2,0
New York - Albany,EIP,2014-15,2014,44,Overall,0.4,0.2
New York - Albany,EIP,2014-15,2014,45,Overall,0.6,0.2
New York - Albany,EIP,2014-15,2014,46,Overall,0.7,0.1
New York - Albany,EIP,2014-15,2014,47,Overall,0.9,0.2
New York - Albany,EIP,2014-15,2014,48,Overall,1.7,0.9
New York - Albany,EIP,2014-15,2014,49,Overall,2.4,0.7
New York - Albany,EIP,2014-15,2014,50,Overall,4.1,1.7
New York - Albany,EIP,2014-15,2014,51,Overall,6.9,2.8
New York - Albany,EIP,2014-15,2014,52,Overall,16.8,9.9
New York - Albany,EIP,2014-15,2014,53,Overall,29.4,12.6
New York - Albany,EIP,2014-15,2015,1,Overall,41.7,12.3
New York - Albany,EIP,2014-15,2015,2,Overall,51.3,9.6
New York - Albany,EIP,2014-15,2015,3,Overall,58.7,7.4
New York - Albany,EIP,2014-15,2015,4,Overall,66.3,7.6
New York - Albany,EIP,2014-15,2015,5,Overall,73.6,7.2
New York - Albany,EIP,2014-15,2015,6,Overall,77.5,3.9
New York - Albany,EIP,2014-15,2015,7,Overall,80.3,2.8
New York - Albany,EIP,2014-15,2015,8,Overall,82.2,1.9
New York - Albany,EIP,2014-15,2015,9,Overall,84,1.8
New York - Albany,EIP,2014-15,2015,10,Overall,85.8,1.7
New York - Albany,EIP,2014-15,2015,11,Overall,87.6,1.8
New York - Albany,EIP,2014-15,2015,12,Overall,88.2,0.6
New York - Albany,EIP,2014-15,2015,13,Overall,89.3,1.2
New York - Albany,EIP,2014-15,2015,14,Overall,90.9,1.5
New York - Albany,EIP,2014-15,2015,15,Overall,92.1,1.2
New York - Albany,EIP,2014-15,2015,16,Overall,92.7,0.6
New York - Albany,EIP,2014-15,2015,17,Overall,93.2,0.5
New York - Albany,EIP,2015-16,2015,40,0-4 yr,0,0
New York - Albany,EIP,2015-16,2015,41,0-4 yr,0,0
New York - Albany,EIP,2015-16,2015,42,0-4 yr,0,0
New York - Albany,EIP,2015-16,2015,43,0-4 yr,0,0
New York - Albany,EIP,2015-16,2015,44,0-4 yr,0,0
New York - Albany,EIP,2015-16,2015,45,0-4 yr,0,0
New York - Albany,EIP,2015-16,2015,46,0-4 yr,1.9,1.9
New York - Albany,EIP,2015-16,2015,47,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2015,48,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2015,49,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2015,50,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2015,51,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2015,52,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2016,1,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2016,2,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2016,3,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2016,4,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2016,5,0-4 yr,1.9,0
New York - Albany,EIP,2015-16,2016,6,0-4 yr,3.7,1.9
New York - Albany,EIP,2015-16,2016,7,0-4 yr,9.3,5.6
New York - Albany,EIP,2015-16,2016,8,0-4 yr,13,3.7
New York - Albany,EIP,2015-16,2016,9,0-4 yr,20.4,7.4
New York - Albany,EIP,2015-16,2016,10,0-4 yr,27.8,7.4
New York - Albany,EIP,2015-16,2016,11,0-4 yr,35.3,7.4
New York - Albany,EIP,2015-16,2016,12,0-4 yr,39,3.7
New York - Albany,EIP,2015-16,2016,13,0-4 yr,50.1,11.1
New York - Albany,EIP,2015-16,2016,14,0-4 yr,52,1.9
New York - Albany,EIP,2015-16,2016,15,0-4 yr,55.7,3.7
New York - Albany,EIP,2015-16,2016,16,0-4 yr,55.7,0
New York - Albany,EIP,2015-16,2016,17,0-4 yr,57.5,1.9
New York - Albany,EIP,2015-16,2015,40,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,41,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,42,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,43,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,44,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,45,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,46,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,47,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,48,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,49,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,50,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,51,5-17 yr,0,0
New York - Albany,EIP,2015-16,2015,52,5-17 yr,0,0
New York - Albany,EIP,2015-16,2016,1,5-17 yr,0,0
New York - Albany,EIP,2015-16,2016,2,5-17 yr,0,0
New York - Albany,EIP,2015-16,2016,3,5-17 yr,0.6,0.6
New York - Albany,EIP,2015-16,2016,4,5-17 yr,0.6,0
New York - Albany,EIP,2015-16,2016,5,5-17 yr,1.3,0.6
New York - Albany,EIP,2015-16,2016,6,5-17 yr,1.3,0
New York - Albany,EIP,2015-16,2016,7,5-17 yr,1.3,0
New York - Albany,EIP,2015-16,2016,8,5-17 yr,1.3,0
New York - Albany,EIP,2015-16,2016,9,5-17 yr,1.9,0.6
New York - Albany,EIP,2015-16,2016,10,5-17 yr,5.2,3.2
New York - Albany,EIP,2015-16,2016,11,5-17 yr,10.4,5.2
New York - Albany,EIP,2015-16,2016,12,5-17 yr,14.9,4.5
New York - Albany,EIP,2015-16,2016,13,5-17 yr,16.9,1.9
New York - Albany,EIP,2015-16,2016,14,5-17 yr,18.8,1.9
New York - Albany,EIP,2015-16,2016,15,5-17 yr,22.1,3.2
New York - Albany,EIP,2015-16,2016,16,5-17 yr,22.7,0.6
New York - Albany,EIP,2015-16,2016,17,5-17 yr,24,1.3
New York - Albany,EIP,2015-16,2015,40,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,41,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,42,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,43,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,44,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,45,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,46,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,47,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,48,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,49,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,50,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,51,18-49 yr,0,0
New York - Albany,EIP,2015-16,2015,52,18-49 yr,0,0
New York - Albany,EIP,2015-16,2016,1,18-49 yr,0,0
New York - Albany,EIP,2015-16,2016,2,18-49 yr,0,0
New York - Albany,EIP,2015-16,2016,3,18-49 yr,0,0
New York - Albany,EIP,2015-16,2016,4,18-49 yr,0.2,0.2
New York - Albany,EIP,2015-16,2016,5,18-49 yr,0.7,0.5
New York - Albany,EIP,2015-16,2016,6,18-49 yr,1.1,0.5
New York - Albany,EIP,2015-16,2016,7,18-49 yr,2.5,1.4
New York - Albany,EIP,2015-16,2016,8,18-49 yr,4.4,1.8
New York - Albany,EIP,2015-16,2016,9,18-49 yr,6.2,1.8
New York - Albany,EIP,2015-16,2016,10,18-49 yr,11,4.8
New York - Albany,EIP,2015-16,2016,11,18-49 yr,14.5,3.4
New York - Albany,EIP,2015-16,2016,12,18-49 yr,18.6,4.1
New York - Albany,EIP,2015-16,2016,13,18-49 yr,20.9,2.3
New York - Albany,EIP,2015-16,2016,14,18-49 yr,22.5,1.6
New York - Albany,EIP,2015-16,2016,15,18-49 yr,23.4,0.9
New York - Albany,EIP,2015-16,2016,16,18-49 yr,24.8,1.4
New York - Albany,EIP,2015-16,2016,17,18-49 yr,26,1.1
New York - Albany,EIP,2015-16,2015,40,50-64 yr,0,0
New York - Albany,EIP,2015-16,2015,41,50-64 yr,0,0
New York - Albany,EIP,2015-16,2015,42,50-64 yr,0,0
New York - Albany,EIP,2015-16,2015,43,50-64 yr,0,0
New York - Albany,EIP,2015-16,2015,44,50-64 yr,0.9,0.9
New York - Albany,EIP,2015-16,2015,45,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,46,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,47,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,48,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,49,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,50,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,51,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2015,52,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2016,1,50-64 yr,0.9,0
New York - Albany,EIP,2015-16,2016,2,50-64 yr,1.3,0.4
New York - Albany,EIP,2015-16,2016,3,50-64 yr,1.8,0.4
New York - Albany,EIP,2015-16,2016,4,50-64 yr,1.8,0
New York - Albany,EIP,2015-16,2016,5,50-64 yr,3.6,1.8
New York - Albany,EIP,2015-16,2016,6,50-64 yr,5.8,2.2
New York - Albany,EIP,2015-16,2016,7,50-64 yr,9.8,4
New York - Albany,EIP,2015-16,2016,8,50-64 yr,15.1,5.3
New York - Albany,EIP,2015-16,2016,9,50-64 yr,21.4,6.2
New York - Albany,EIP,2015-16,2016,10,50-64 yr,29.4,8
New York - Albany,EIP,2015-16,2016,11,50-64 yr,36.1,6.7
New York - Albany,EIP,2015-16,2016,12,50-64 yr,44.6,8.5
New York - Albany,EIP,2015-16,2016,13,50-64 yr,53.9,9.4
New York - Albany,EIP,2015-16,2016,14,50-64 yr,58.8,4.9
New York - Albany,EIP,2015-16,2016,15,50-64 yr,63.7,4.9
New York - Albany,EIP,2015-16,2016,16,50-64 yr,67.3,3.6
New York - Albany,EIP,2015-16,2016,17,50-64 yr,70.8,3.6
New York - Albany,EIP,2015-16,2015,40,65+ yr,0,0
New York - Albany,EIP,2015-16,2015,41,65+ yr,0.6,0.6
New York - Albany,EIP,2015-16,2015,42,65+ yr,0.6,0
New York - Albany,EIP,2015-16,2015,43,65+ yr,0.6,0
New York - Albany,EIP,2015-16,2015,44,65+ yr,0.6,0
New York - Albany,EIP,2015-16,2015,45,65+ yr,0.6,0
New York - Albany,EIP,2015-16,2015,46,65+ yr,1.2,0.6
New York - Albany,EIP,2015-16,2015,47,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2015,48,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2015,49,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2015,50,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2015,51,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2015,52,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2016,1,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2016,2,65+ yr,1.2,0
New York - Albany,EIP,2015-16,2016,3,65+ yr,2.3,1.2
New York - Albany,EIP,2015-16,2016,4,65+ yr,2.3,0
New York - Albany,EIP,2015-16,2016,5,65+ yr,2.9,0.6
New York - Albany,EIP,2015-16,2016,6,65+ yr,3.5,0.6
New York - Albany,EIP,2015-16,2016,7,65+ yr,7.5,4.1
New York - Albany,EIP,2015-16,2016,8,65+ yr,13.3,5.8
New York - Albany,EIP,2015-16,2016,9,65+ yr,19.1,5.8
New York - Albany,EIP,2015-16,2016,10,65+ yr,28.9,9.8
New York - Albany,EIP,2015-16,2016,11,65+ yr,40.5,11.6
New York - Albany,EIP,2015-16,2016,12,65+ yr,51.5,11
New York - Albany,EIP,2015-16,2016,13,65+ yr,69.5,17.9
New York - Albany,EIP,2015-16,2016,14,65+ yr,78.1,8.7
New York - Albany,EIP,2015-16,2016,15,65+ yr,84.5,6.4
New York - Albany,EIP,2015-16,2016,16,65+ yr,87.4,2.9
New York - Albany,EIP,2015-16,2016,17,65+ yr,93.8,6.4
New York - Albany,EIP,2015-16,2015,40,Overall,0,0
New York - Albany,EIP,2015-16,2015,41,Overall,0.1,0.1
New York - Albany,EIP,2015-16,2015,42,Overall,0.1,0
New York - Albany,EIP,2015-16,2015,43,Overall,0.1,0
New York - Albany,EIP,2015-16,2015,44,Overall,0.3,0.2
New York - Albany,EIP,2015-16,2015,45,Overall,0.3,0
New York - Albany,EIP,2015-16,2015,46,Overall,0.5,0.2
New York - Albany,EIP,2015-16,2015,47,Overall,0.5,0
New York - Albany,EIP,2015-16,2015,48,Overall,0.5,0
New York - Albany,EIP,2015-16,2015,49,Overall,0.5,0
New York - Albany,EIP,2015-16,2015,50,Overall,0.5,0
New York - Albany,EIP,2015-16,2015,51,Overall,0.5,0
New York - Albany,EIP,2015-16,2015,52,Overall,0.5,0
New York - Albany,EIP,2015-16,2016,1,Overall,0.5,0
New York - Albany,EIP,2015-16,2016,2,Overall,0.6,0.1
New York - Albany,EIP,2015-16,2016,3,Overall,1,0.4
New York - Albany,EIP,2015-16,2016,4,Overall,1.1,0.1
New York - Albany,EIP,2015-16,2016,5,Overall,1.8,0.8
New York - Albany,EIP,2015-16,2016,6,Overall,2.7,0.9
New York - Albany,EIP,2015-16,2016,7,Overall,5.1,2.4
New York - Albany,EIP,2015-16,2016,8,Overall,8.2,3.1
New York - Albany,EIP,2015-16,2016,9,Overall,11.7,3.6
New York - Albany,EIP,2015-16,2016,10,Overall,18,6.2
New York - Albany,EIP,2015-16,2016,11,Overall,23.9,6
New York - Albany,EIP,2015-16,2016,12,Overall,30.2,6.2
New York - Albany,EIP,2015-16,2016,13,Overall,37,6.8
New York - Albany,EIP,2015-16,2016,14,Overall,40.6,3.6
New York - Albany,EIP,2015-16,2016,15,Overall,43.7,3.2
New York - Albany,EIP,2015-16,2016,16,Overall,45.6,1.9
New York - Albany,EIP,2015-16,2016,17,Overall,48.2,2.6
New York - Albany,EIP,2016-17,2016,40,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,41,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,42,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,43,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,44,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,45,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,46,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,47,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,48,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,49,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,50,0-4 yr,0,0
New York - Albany,EIP,2016-17,2016,51,0-4 yr,3.7,3.7
New York - Albany,EIP,2016-17,2016,52,0-4 yr,3.7,0
New York - Albany,EIP,2016-17,2017,1,0-4 yr,3.7,0
New York - Albany,EIP,2016-17,2017,2,0-4 yr,3.7,0
New York - Albany,EIP,2016-17,2017,3,0-4 yr,5.6,1.9
New York - Albany,EIP,2016-17,2017,4,0-4 yr,5.6,0
New York - Albany,EIP,2016-17,2017,5,0-4 yr,9.3,3.7
New York - Albany,EIP,2016-17,2017,6,0-4 yr,11.1,1.9
New York - Albany,EIP,2016-17,2017,7,0-4 yr,14.8,3.7
New York - Albany,EIP,2016-17,2017,8,0-4 yr,20.4,5.6
New York - Albany,EIP,2016-17,2017,9,0-4 yr,22.3,1.9
New York - Albany,EIP,2016-17,2017,10,0-4 yr,22.3,0
New York - Albany,EIP,2016-17,2017,11,0-4 yr,22.3,0
New York - Albany,EIP,2016-17,2017,12,0-4 yr,31.6,9.3
New York - Albany,EIP,2016-17,2017,13,0-4 yr,33.4,1.9
New York - Albany,EIP,2016-17,2017,14,0-4 yr,33.4,0
New York - Albany,EIP,2016-17,2017,15,0-4 yr,35.3,1.9
New York - Albany,EIP,2016-17,2017,16,0-4 yr,35.3,0
New York - Albany,EIP,2016-17,2017,17,0-4 yr,35.3,0
New York - Albany,EIP,2016-17,2016,40,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,41,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,42,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,43,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,44,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,45,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,46,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,47,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,48,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,49,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,50,5-17 yr,0,0
New York - Albany,EIP,2016-17,2016,51,5-17 yr,0.7,0.7
